82673664,82706431,US,United States of America
82968576,83034111,US,United States of America
83230720,83296255,US,United States of America
83394560,83492863,US,United States of America
83558400,83591167,US,United States of America
83755008,83787775,US,United States of America
83820544,83886079,US,United States of America
83963392,83963647,US,United States of America
84416512,84417023,US,United States of America
84420608,84421119,US,United States of America
84426496,84426751,US,United States of America
84433920,84434431,US,United States of America
84547328,84547583,US,United States of America
84548096,84548351,US,United States of America
84567808,84568063,US,United States of America
84590848,84591103,US,United States of America
84591360,84591615,US,United States of America
84591872,84592127,US,United States of America
84592384,84592639,US,United States of America
85367552,85367807,US,United States of America
85380096,85381119,US,United States of America
86159872,86160383,US,United States of America
86167552,86170623,US,United States of America
86228992,86231039,US,United States of America
86694400,86694655,US,United States of America
86780928,86781183,US,United States of America
86834944,86835199,US,United States of America
86844416,86844927,US,United States of America
86851328,86851583,US,United States of America
86882560,86882815,US,United States of America
87627520,87627775,US,United States of America
87674880,87675135,US,United States of America
87675392,87675647,US,United States of America
87676160,87676415,US,United States of America
87818240,87883775,US,United States of America
87890688,87890943,US,United States of America
87901696,87902207,US,United States of America
87913472,87913983,US,United States of America
87954176,87954431,US,United States of America
87955456,87955711,US,United States of America
87956992,87957247,US,United States of America
87960576,87962111,US,United States of America
87963648,87963903,US,United States of America
87964160,87964671,US,United States of America
87965696,87967743,US,United States of America
87969792,87970303,US,United States of America
87978496,87979007,US,United States of America
87979264,87979519,US,United States of America
88997888,89063423,US,United States of America
89370112,89370623,US,United States of America
89378816,89379327,US,United States of America
90516992,90517247,US,United States of America
90597376,90598399,US,United States of America
90721280,90722303,US,United States of America
90763520,90764031,US,United States of America
90764288,90765055,US,United States of America
90767872,90768127,US,United States of America
90768384,90768639,US,United States of America
90770688,90770943,US,United States of America
90771200,90771455,US,United States of America
90774784,90775039,US,United States of America
90781952,90782207,US,United States of America
90783232,90783487,US,United States of America
90784768,90785023,US,United States of America
90785280,90785535,US,United States of America
90787328,90787583,US,United States of America
90789120,90790399,US,United States of America
90791680,90791935,US,United States of America
90792704,90792959,US,United States of America
90793216,90793471,US,United States of America
90795264,90795519,US,United States of America
90795776,90796031,US,United States of America
90796544,90797055,US,United States of America
90798592,90799103,US,United States of America
90800128,90800383,US,United States of America
90801408,90801919,US,United States of America
90802688,90803455,US,United States of America
90803712,90803967,US,United States of America
90804224,90806271,US,United States of America
90808064,90808319,US,United States of America
90809344,90809855,US,United States of America
90810112,90810367,US,United States of America
90810624,90810879,US,United States of America
90811136,90811391,US,United States of America
90811648,90814463,US,United States of America
90815744,90815999,US,United States of America
90816768,90817023,US,United States of America
90818816,90819071,US,United States of America
90819328,90819583,US,United States of America
90820096,90820607,US,United States of America
90820864,90821119,US,United States of America
90821888,90822143,US,United States of America
90822912,90823167,US,United States of America
90826752,90828031,US,United States of America
90830592,90831359,US,United States of America
92632064,92633087,US,United States of America
92634112,92635135,US,United States of America
93425664,93427711,US,United States of America
93756416,93757439,US,United States of America
94040064,94040319,US,United States of America
94178816,94179071,US,United States of America
94209024,94210303,US,United States of America
94210816,94211071,US,United States of America
94214144,94216191,US,United States of America
94224384,94228479,US,United States of America
94233600,94236671,US,United States of America
94238720,94240767,US,United States of America
